Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0012475345661379135+0j),[-5.07660717e-16],[1.],[-0.07059634],[1.],"(array([0.00398135]), array([0.0068959]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.0079627]), array([-6.24500451e-17]))"
(0.0050362197699034+0j),[-3.55902015e-15],[1.],[-0.14156261],[1.],"(array([0.01196512]), array([0.0207242]))","(array([4.91466112e-31]), array([1.09065622e-29]))","(array([-1.0104323e-23]), array([-1.81771456e-23]))","(array([-7.22469171e-31]), array([7.14429206e-31]))","(array([-5.6447705e-23]), array([-1.19110674e-22]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.0079627]), array([-4.20019922e-16]))","(array([0.02393025]), array([-6.36643516e-16]))"
(0.01098853452609071+0j),[-2.66035022e-15],[1.],[-0.20843239],[1.],"(array([0.01973803]), array([0.03418726]))","(array([2.59678968e-24]), array([-2.13276176e-23]))","(array([-3.44957536e-22]), array([1.9466535e-22]))","(array([3.75057613e-23]), array([9.3659414e-23]))","(array([4.2392535e-24]), array([9.75526471e-24]))","(array([5.75757597e-24]), array([-2.28849453e-24]))","(array([-2.08541729e-24]), array([1.16657509e-24]))","(array([-1.28017579e-25]), array([4.07002441e-25]))","(array([0.0079627]), array([-5.3884848e-16]))","(array([0.02393025]), array([-5.2909066e-16]))","(array([0.03947605]), array([-2.23779328e-16]))"
(0.015586558485064982+0j),[-8.93774403e-15],[1.],[-0.24755198],[1.],"(array([0.0257087]), array([0.04452878]))","(array([-3.31174759e-22]), array([1.86512978e-22]))","(array([8.85352702e-24]), array([9.75827779e-23]))","(array([6.1342005e-23]), array([-6.7226945e-24]))","(array([3.85800407e-22]), array([-1.82149161e-22]))","(array([5.05711785e-22]), array([2.35998391e-22]))","(array([-3.13523714e-23]), array([1.78986575e-23]))","(array([0.0079627]), array([-6.71337985e-16]))","(array([0.02393025]), array([-9.83588211e-16]))","(array([0.03947605]), array([-5.10008702e-16]))","(array([0.05141741]), array([-2.13717932e-15]))"
(0.024880826222664732+0j),[-1.04710068e-14],[1.],[-0.31113777],[1.],"(array([0.03150718]), array([0.05457204]))","(array([-5.54304436e-21]), array([-4.5345573e-22]))","(array([-5.68439582e-22]), array([5.21985657e-22]))","(array([8.69156773e-22]), array([-5.65922969e-22]))","(array([-1.31140149e-21]), array([-2.41225946e-21]))","(array([-8.34991797e-23]), array([2.51373152e-23]))","(array([0.0079627]), array([-7.41160605e-16]))","(array([0.02393025]), array([-8.69096461e-16]))","(array([0.03947605]), array([-4.57966998e-16]))","(array([0.05141741]), array([-1.71911096e-15]))","(array([0.06301436]), array([-2.15973073e-15]))"
(0.03622187861460748+0j),[-3.44202965e-15],[1.],[-0.37291151],[1.],"(array([0.0385769]), array([0.06681715]))","(array([-1.91534247e-21]), array([-6.71143536e-22]))","(array([-8.88002126e-22]), array([1.45568745e-22]))","(array([-1.65537794e-21]), array([-3.25390005e-21]))","(array([-4.02395542e-22]), array([1.74574544e-22]))","(array([0.0079627]), array([-6.80011603e-16]))","(array([0.02393025]), array([-1.33573708e-15]))","(array([0.03947605]), array([-5.58580959e-16]))","(array([0.05141741]), array([-6.36643516e-16]))","(array([0.06301436]), array([-1.71737624e-15]))","(array([0.0771538]), array([2.32452946e-16]))"
(0.049164733773766796+0j),[4.29813902e-15],[1.],[-0.43100578],[1.],"(array([0.04533601]), array([0.07852427]))","(array([3.86596971e-21]), array([-2.75227109e-21]))","(array([8.84591542e-21]), array([-1.18199753e-21]))","(array([-7.08988257e-21]), array([2.55533326e-20]))","(array([0.0079627]), array([-8.43942971e-16]))","(array([0.02393025]), array([-1.53869972e-15]))","(array([0.03947605]), array([-6.19296281e-16]))","(array([0.05141741]), array([2.91433544e-16]))","(array([0.06301436]), array([-5.32560107e-16]))","(array([0.0771538]), array([5.20417043e-16]))","(array([0.09067202]), array([1.57859836e-15]))"
(0.058455535348763785+0j),[8.23547306e-15],[1.],[-0.46682671],[1.],"(array([0.05062096]), array([0.08767808]))","(array([2.20372939e-20]), array([-1.66599388e-21]))","(array([1.70457252e-20]), array([9.51844533e-20]))","(array([0.0079627]), array([-9.00104644e-16]))","(array([0.02393025]), array([-1.64191577e-15]))","(array([0.03947605]), array([-6.74807432e-16]))","(array([0.05141741]), array([1.2195106e-15]))","(array([0.06301436]), array([-6.73072709e-16]))","(array([0.0771538]), array([5.82867088e-16]))","(array([0.09067202]), array([1.3669621e-15]))","(array([0.10124193]), array([2.77902701e-15]))"
(0.06960171584392721+0j),[1.25124668e-14],[1.],[-0.50540159],[1.],"(array([0.0548175]), array([0.09494669]))","(array([2.31007791e-20]), array([9.24255226e-20]))","(array([0.0079627]), array([-8.07947459e-16]))","(array([0.02393025]), array([-1.5256893e-15]))","(array([0.03947605]), array([-5.06539255e-16]))","(array([0.05141741]), array([1.04083409e-15]))","(array([0.06301436]), array([-7.59808882e-16]))","(array([0.0771538]), array([4.30211422e-16]))","(array([0.09067202]), array([1.40512602e-15]))","(array([0.10124193]), array([4.22231694e-15]))","(array([0.109635]), array([4.0939474e-15]))"
(0.08396502099924238+0j),[9.32630942e-15],[1.],[-0.54966068],[1.],"(array([0.05949279]), array([0.10304453]))","(array([0.0079627]), array([-7.65663574e-16]))","(array([0.02393025]), array([-1.35308431e-15]))","(array([0.03947605]), array([-3.6429193e-16]))","(array([0.05141741]), array([7.59808882e-16]))","(array([0.06301436]), array([-9.50628465e-16]))","(array([0.0771538]), array([1.21430643e-16]))","(array([0.09067202]), array([1.40165657e-15]))","(array([0.10124193]), array([4.10435574e-15]))","(array([0.109635]), array([3.89965837e-15]))","(array([0.11898558]), array([2.96984659e-15]))"
